ENTREVISTA,REGIAO,UF,MUNICIPIO,qtd_geladeira,qtd_ar_condicionado,qtd_ventilador,qtd_lampadas,qtd_microondas,qtd_air_fryer,qtd_lavar_secar,qtd_computadores,qtd_videogame,qtd_tv,qtd_chuveiro_eletrico,kwh_geladeira,kwh_ar_condicionado,kwh_ventilador,kwh_iluminacao,kwh_microondas,kwh_air_fryer,kwh_lavar_secar,kwh_computadores,kwh_videogame,kwh_tv,kwh_chuveiro_eletrico,kwh_categoria_iluminacao,kwh_categoria_refrigeracao,kwh_categoria_climatizacao,kwh_categoria_eletrodomesticos,kwh_categoria_tecnologia,consumo_real_medio_kwh_mes,fonte_energia,fonte_propria_energia,habito_compra_consciente,habito_desliga_tv_sem_uso,habito_evita_standby,habito_ac_portas_fechadas,habito_ac_desliga_ausencia,habito_evita_banho_longo,habito_chuveiro_posicao_verao,habito_geladeira_porta_fechada,habito_geladeira_alimentos_frios,habito_geladeira_termostato,habito_geladeira_nao_seca_roupa,habito_geladeira_borracha_vedacao,habito_lava_roupa_carga_maxima,habito_prefere_lampada_led,habito_evita_luz_dia,habito_apaga_luz_ambiente_vazio
71482,Sudeste,MG,Uberlândia,1.0,1.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,45.0,296.0999999999999,0.0,9.450000000000001,5.64,0.0,0.0,8.459999999999999,0.0,0.0,128.0,9.450000000000001,45.0,296.0999999999999,133.64,8.459999999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Raramente,Sempre,Normalmente,Normalmente,Raramente,Normalmente,Normalmente,Normalmente,Nunca,Normalmente,Normalmente,Normalmente,Sempre,Normalmente
71483,Sudeste,MG,Uberlândia,1.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,45.0,0.0,0.0,6.6,5.64,12.39875,0.0,3.528,0.0,0.0,128.0,6.6,45.0,0.0,146.03875,3.528,164.0,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Raramente,,,Normalmente,Normalmente,Normalmente,Sempre,Normalmente,Nunca,Normalmente,Normalmente,Sempre,Normalmente,Normalmente
71484,Sudeste,MG,Uberlândia,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,0.0,3.9,5.64,0.0,0.0,0.19565,0.0,0.0,0.0,3.9,45.0,0.0,5.64,0.19565,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Normalmente,,,,,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Sempre,Normalmente,Normalmente
71485,Sudeste,MG,Uberlândia,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,4.1160000000000005,4.8,0.0,0.0,0.0,0.0,0.0,5.232,0.0,4.8,45.0,4.1160000000000005,0.0,5.232,79.33333333333333,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Nunca,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre
71486,Sudeste,MG,Uberlândia,1.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,45.0,0.0,35.532000000000004,8.549999999999999,0.0,0.0,0.0,8.459999999999999,0.0,94.752,0.0,8.549999999999999,45.0,35.532000000000004,0.0,103.21199999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Nunca,Nunca,,,,,Normalmente,Sempre,Sempre,Sempre,Normalmente,Sempre,Normalmente,Sempre,Normalmente
71487,Sudeste,MG,Uberlândia,1.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.4687666666666668,5.1,0.8599999999999999,0.0,0.0,0.0,0.0,2.064,0.0,5.1,45.0,0.4687666666666668,0.8599999999999999,2.064,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Nunca,,,,,Sempre,Sempre,Normalmente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71488,Sudeste,MG,Uberlândia,1.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,45.0,0.0,0.0,37.199999999999996,0.0,0.0,0.0,8.46,21.15,47.376,0.0,37.199999999999996,45.0,0.0,0.0,76.98599999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Sempre,,,,,Sempre,Normalmente,Sempre,Sempre,Normalmente,Sempre,Raramente,Normalmente,Sempre
71489,Sudeste,MG,Uberlândia,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,23.688,0.0,7.8,45.0,0.0,0.0,23.688,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71490,Sudeste,SP,Ribeirão Preto,1.0,0.0,1.0,11.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,45.0,0.0,17.766000000000002,8.550000000000002,2.1799999999999997,0.0,0.0,0.30000000000000004,0.0,0.0,243.0,8.550000000000002,45.0,17.766000000000002,245.18,0.30000000000000004,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Nunca,,,Sempre,Sempre,Sempre,Normalmente,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
71491,Sudeste,SP,Ribeirão Preto,1.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,9.000000000000002,0.0,0.0,0.0,1.764,0.0,0.0,203.43750000000003,9.000000000000002,45.0,17.766000000000002,203.43750000000003,1.764,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Raramente,Sempre,Sempre,Sempre,Sempre,Sempre
71492,Sudeste,SP,Ribeirão Preto,1.0,0.0,1.0,11.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,36.00000000000001,5.64,0.0,0.0,8.46,0.0,0.0,20.0,36.00000000000001,45.0,17.766000000000002,25.64,8.46,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71493,Sudeste,SP,Ribeirão Preto,1.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,45.0,0.0,17.766000000000002,12.6,0.0,0.0,0.0,1.962,0.0,0.0,122.06250000000001,12.6,45.0,17.766000000000002,122.06250000000001,1.962,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71494,Centro-Oeste,DF,Brasília,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5,5.64,0.0,0.7266666666666667,0.0,0.0,0.0,85.25,1.5,0.0,0.0,91.61666666666666,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Normalmente,Raramente,,,Raramente,Sempre,Normalmente,Sempre,Normalmente,Normalmente,Raramente,Nunca,Raramente,Sempre,Sempre
71495,Centro-Oeste,DF,Brasília,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.38,0.0,0.0,3.3063333333333333,0.0,0.0,0.0,20.625,1.38,0.0,0.0,23.931333333333335,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Sempre,,,Normalmente,Sempre,Normalmente,Raramente,Sempre,Normalmente,Sempre,Normalmente,Raramente,Normalmente,Sempre
71496,Centro-Oeste,DF,Brasília,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,45.0,0.0,0.329,1.08,0.0,0.0,0.0,0.0,0.0,0.0,247.5,1.08,45.0,0.329,247.5,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Nunca,Nunca,Nunca,,,Normalmente,Sempre,Raramente,Raramente,Sempre,Normalmente,Normalmente,Raramente,Raramente,Normalmente,Normalmente
71497,Centro-Oeste,DF,Brasília,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.38,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,6.875,1.38,0.0,0.0,8.675,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Raramente,Normalmente,Raramente,,,Raramente,Sempre,Sempre,Sempre,Normalmente,Raramente,Normalmente,Sempre,Raramente,Normalmente,Normalmente
71498,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,45.0,0.0,0.0,1.2,0.0,0.0,0.7266666666666667,0.0,0.0,0.0,82.5,1.2,45.0,0.0,83.22666666666667,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Raramente,Raramente,Normalmente,,,Raramente,Sempre,Normalmente,Normalmente,Normalmente,Raramente,Normalmente,Normalmente,Sempre,Raramente,Raramente
71499,Centro-Oeste,MT,Rondonópolis,1.0,2.0,3.0,14.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,45.0,620.3999999999999,106.596,58.5,5.64,4.5,0.0,10.152,6.344999999999999,54.144,405.0,58.5,45.0,726.9959999999999,415.14,70.64099999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre,Normalmente,Normalmente,Normalmente,Sempre,Sempre,Normalmente,Normalmente,Sempre
71500,Centro-Oeste,MT,Rondonópolis,1.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,35.532000000000004,7.199999999999999,0.0,0.0,0.0,0.0,0.0,37.224,0.0,7.199999999999999,45.0,35.532000000000004,0.0,37.224,120.0,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71501,Centro-Oeste,MT,Rondonópolis,1.0,0.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,71.06400000000001,10.8,0.0,0.0,0.0,5.076,0.0,27.072,108.0,10.8,45.0,71.06400000000001,108.0,32.147999999999996,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Normalmente,Sempre,Normalmente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Normalmente,Normalmente
71502,Centro-Oeste,MT,Rondonópolis,1.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,53.298,7.8,0.0,0.0,0.0,0.0,0.0,33.839999999999996,0.0,7.8,45.0,53.298,0.0,33.839999999999996,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Sempre,,,,,Sempre,Sempre,Normalmente,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre
71503,Centro-Oeste,MT,Rondonópolis,1.0,0.0,3.0,8.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,53.298,9.600000000000001,5.64,0.0,0.0,16.92,0.0,37.224,176.0,9.600000000000001,45.0,53.298,181.64,54.144,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71504,Sudeste,SP,Ribeirão Preto,1.0,2.0,3.0,11.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,45.0,0.0,76.14,5.999999999999999,5.64,0.0,0.0,0.09,0.0,0.0,108.0,5.999999999999999,45.0,76.14,113.64,0.09,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71505,Sudeste,SP,Ribeirão Preto,1.0,1.0,2.0,11.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,45.0,0.0,50.76,9.900000000000002,5.64,0.0,0.0,5.076,0.0,0.0,170.5,9.900000000000002,45.0,50.76,176.14,5.076,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71506,Sul,RS,Porto Alegre,1.0,1.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,45.0,0.0,0.0,19.89,8.036,0.0,0.0,5.076,0.0,0.0,63.0,19.89,45.0,0.0,71.036,5.076,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Sempre,Normalmente,Normalmente,Normalmente,Raramente,Raramente,Normalmente,Raramente,Normalmente,Raramente,Normalmente,Sempre,Sempre,Sempre
71507,Sul,RS,Porto Alegre,1.0,1.0,0.0,8.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,45.0,544.4249999999998,0.0,11.639999999999999,25.661999999999995,0.0,0.0,30.456,0.0,0.0,0.0,11.639999999999999,45.0,544.4249999999998,25.661999999999995,30.456,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Normalmente,Raramente,Raramente,,,Normalmente,Normalmente,Normalmente,Normalmente,Raramente,Normalmente,Normalmente,Sempre,Sempre
71508,Sul,RS,Porto Alegre,1.0,1.0,0.0,7.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,45.0,344.96,0.0,18.840000000000003,8.036,0.0,0.0,109.97999999999999,0.0,0.0,209.25000000000003,18.840000000000003,45.0,344.96,217.28600000000003,109.97999999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Normalmente,Normalmente,Raramente,Normalmente,Raramente,Raramente,Normalmente,Normalmente,Raramente,Nunca,Nunca,Normalmente,Sempre,Sempre,Sempre
71509,Sul,RS,Porto Alegre,1.0,0.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,45.0,0.0,28.2,19.35,17.836,0.0,0.0,5.88,0.0,0.0,244.12500000000003,19.35,45.0,28.2,261.961,5.88,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Normalmente,,,Normalmente,Raramente,Raramente,Normalmente,Raramente,Normalmente,Normalmente,Normalmente,Normalmente,Sempre,Sempre
71510,Sul,RS,Porto Alegre,1.0,0.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,45.0,0.0,28.2,18.9,17.836,0.0,0.0,8.459999999999999,0.0,0.0,63.0,18.9,45.0,28.2,80.836,8.459999999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Normalmente,Normalmente,,,NÃO SE APLICA,Normalmente,Normalmente,Sempre,Normalmente,Raramente,Raramente,Normalmente,Normalmente,Normalmente,Sempre
71511,Sul,RS,Porto Alegre,1.0,1.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,45.0,0.0,0.0,21.809999999999995,11.562,0.0,0.0,8.459999999999999,0.0,0.0,81.37500000000001,21.809999999999995,45.0,0.0,92.93700000000001,8.459999999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Normalmente,Normalmente,Normalmente,Raramente,Normalmente,Normalmente,Normalmente,Normalmente,Raramente,Raramente,Normalmente,Normalmente,Sempre,Normalmente,Normalmente
71512,Sul,RS,Porto Alegre,1.0,1.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,45.0,0.0,0.0,16.65,11.562,0.0,0.0,8.459999999999999,0.0,0.0,42.0,16.65,45.0,0.0,53.562,8.459999999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Raramente,Normalmente,Normalmente,Normalmente,Sempre,Sempre,Sempre
71513,Sul,RS,Porto Alegre,1.0,1.0,0.0,9.0,1.0,0.0,4.0,2.0,0.0,2.0,1.0,45.0,440.99999999999994,0.0,25.62,25.661999999999995,0.0,61.69800000000001,30.456,0.0,0.0,418.50000000000006,25.62,45.0,440.99999999999994,505.86000000000007,30.456,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Normalmente,Normalmente,Normalmente,Sempre,Normalmente,Normalmente,Normalmente,Raramente,Normalmente,Normalmente,Normalmente,Sempre,Sempre,Sempre
71514,Sul,RS,Porto Alegre,1.0,1.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,45.0,323.4,0.0,18.15,8.036,0.0,0.0,8.459999999999999,0.0,0.0,162.75000000000003,18.15,45.0,323.4,170.78600000000003,8.459999999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Raramente,Raramente,Normalmente,Raramente,Normalmente,Normalmente,Normalmente,Normalmente,Sempre,Sempre
71515,Sudeste,MG,Uberlândia,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,220.0,3.9,45.0,0.0,220.0,0.0,250.0,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Normalmente,,,Normalmente,Raramente,Normalmente,Normalmente,Raramente,Raramente,Normalmente,Normalmente,Normalmente,Raramente,Normalmente
71516,Sudeste,MG,Uberlândia,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,45.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,40.608,160.0,3.15,45.0,0.0,160.0,40.608,132.5,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Sempre,,,Normalmente,Raramente,Normalmente,Normalmente,Raramente,Raramente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente
71517,Sudeste,MG,Uberlândia,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,45.0,0.0,9.870000000000001,4.2,0.0,0.0,0.0,0.19565,0.0,81.216,80.0,4.2,45.0,9.870000000000001,80.0,81.41165,118.66666666666667,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Raramente,Normalmente,,,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Raramente,Normalmente,Sempre,Normalmente
71518,Sul,RS,Porto Alegre,1.0,1.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,45.0,0.0,0.0,18.99,11.562,0.0,0.0,2.538,0.0,0.0,284.8125,18.99,45.0,0.0,296.3745,2.538,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Normalmente,Sempre,Normalmente,Normalmente,Normalmente,Raramente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Sempre,Sempre
71519,Centro-Oeste,MT,Rondonópolis,1.0,0.0,2.0,9.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,45.0,0.0,71.06400000000001,3.6599999999999997,16.919999999999995,0.0,0.0,0.0,0.0,0.0,0.0,3.6599999999999997,45.0,71.06400000000001,16.919999999999995,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71520,Centro-Oeste,MT,Rondonópolis,1.0,0.0,2.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,71.06400000000001,10.14,5.64,0.0,0.0,0.0,0.0,54.144,0.0,10.14,45.0,71.06400000000001,5.64,54.144,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,,,,,Sempre,Normalmente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71521,Centro-Oeste,MT,Rondonópolis,1.0,1.0,3.0,13.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,45.0,0.0,106.596,15.075,0.39999999999999997,0.0,0.0,2.5662,0.0,0.0,39.375,15.075,45.0,106.596,39.775,2.5662,310.6666666666667,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
71522,Centro-Oeste,MT,Rondonópolis,2.0,2.0,1.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,90.0,0.0,17.766000000000002,7.139999999999999,0.8599999999999999,0.0,0.0,0.0,0.0,0.0,168.0,7.139999999999999,90.0,17.766000000000002,168.86,0.0,354.5,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,Normalmente,Raramente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71523,Sudeste,SP,Osasco,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,0.8999999999999999,5.64,0.0,0.0,0.0,0.0,0.0,88.0,0.8999999999999999,45.0,0.0,93.64,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71524,Sudeste,SP,Osasco,1.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,45.0,0.0,2.9610000000000003,1.3499999999999999,0.8599999999999999,0.0,0.2866666666666666,0.0,0.0,0.0,132.0,1.3499999999999999,45.0,2.9610000000000003,133.14666666666668,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Normalmente,Normalmente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71525,Sudeste,SP,Osasco,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,1.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.3499999999999999,45.0,0.0,44.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71526,Sudeste,SP,Osasco,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.023333333333333334,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1.7999999999999998,45.0,0.023333333333333334,88.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71527,Sudeste,SP,Osasco,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,0.12716666666666668,2.7,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.7,45.0,0.12716666666666668,44.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Normalmente,Normalmente,Sempre,Normalmente,Normalmente,Sempre,Sempre,Sempre
71528,Sudeste,SP,Osasco,1.0,0.0,1.0,5.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,45.0,0.0,0.18166666666666667,4.05,5.64,0.0,0.0,0.327,0.0,0.0,44.0,4.05,45.0,0.18166666666666667,49.64,0.327,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71529,Sudeste,SP,Osasco,1.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,45.0,0.0,0.050166666666666665,1.3499999999999999,1.763,0.0,0.13333333333333333,0.94,0.0,0.0,20.625,1.3499999999999999,45.0,0.050166666666666665,22.521333333333335,0.94,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71530,Sudeste,SP,Osasco,3.0,0.0,1.0,7.0,3.0,0.0,2.0,1.0,0.0,3.0,3.0,135.0,0.0,2.9610000000000003,3.1500000000000004,34.686,0.0,0.0,0.0,0.0,0.0,132.0,3.1500000000000004,135.0,2.9610000000000003,166.686,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71531,Sudeste,MG,Uberlândia,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,45.0,0.0,0.0,5.1,5.64,0.0,0.0,0.0,0.0,152.27999999999997,176.0,5.1,45.0,0.0,181.64,152.27999999999997,325.3333333333333,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Raramente,,,Normalmente,Normalmente,Normalmente,Raramente,Raramente,Nunca,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente
71532,Sudeste,MG,Uberlândia,2.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,90.0,0.0,0.0,10.2,0.0,0.0,0.0,0.981,0.0,27.072,434.00000000000006,10.2,90.0,0.0,434.00000000000006,28.053,219.0,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Normalmente,,,Raramente,Normalmente,Normalmente,Normalmente,Raramente,Nunca,Normalmente,Raramente,Normalmente,Normalmente,Normalmente
71533,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,11.61,0.82,0.0,0.0,0.0,0.0,0.0,255.75,11.61,45.0,0.0,256.57,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Raramente,Normalmente,,,Normalmente,Normalmente,Normalmente,Normalmente,Sempre,Raramente,Normalmente,Normalmente,Normalmente,Raramente,Normalmente
71534,Sudeste,MG,Uberlândia,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,0.5786083333333334,10.8,0.0,0.0,0.0,0.0,0.0,20.304,22.0,10.8,45.0,0.5786083333333334,22.0,20.304,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
71535,Centro-Oeste,DF,Brasília,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,110.0,11.399999999999999,0.0,0.0,110.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Raramente,Raramente,,,Raramente,Raramente,Normalmente,Raramente,Normalmente,Raramente,Normalmente,Normalmente,Raramente,Raramente,Raramente
